Store,Month,Year,Open,Promo,Sales,PromoRatio
439,5,2014,25,12,177801,0.48
439,5,2013,24,13,181201,0.5416666666666666
439,4,2015,24,12,188423,0.5
439,4,2014,24,12,184892,0.5
439,4,2013,25,12,179955,0.48
439,3,2015,26,12,192791,0.46153846153846156
439,3,2014,26,11,182182,0.4230769230769231
439,3,2013,25,15,200624,0.6
439,2,2015,24,10,172245,0.4166666666666667
439,2,2014,24,10,168028,0.4166666666666667
439,2,2013,24,10,173265,0.4166666666666667
439,1,2015,26,15,188661,0.5769230769230769
439,1,2014,26,10,176171,0.38461538461538464
439,1,2013,26,10,180275,0.38461538461538464
439,12,2015,0,0,0,
439,12,2014,25,10,227259,0.4
439,12,2013,24,10,223026,0.4166666666666667
439,11,2015,0,0,0,
439,11,2014,25,15,193183,0.6
439,11,2013,26,10,187518,0.38461538461538464
439,10,2015,0,0,0,
439,10,2014,26,13,181753,0.5
439,10,2013,26,10,176886,0.38461538461538464
439,9,2015,0,0,0,
439,9,2014,26,12,181938,0.46153846153846156
439,9,2013,25,10,167544,0.4
439,8,2015,0,0,0,
439,8,2014,26,11,173629,0.4230769230769231
439,8,2013,27,12,186403,0.4444444444444444
440,7,2015,27,13,149888,0.48148148148148145
440,7,2014,27,13,138645,0.48148148148148145
440,7,2013,27,13,142688,0.48148148148148145
440,6,2015,25,12,135582,0.48
440,6,2014,23,11,120955,0.4782608695652174
440,6,2013,25,10,116101,0.4
440,5,2015,23,11,134032,0.4782608695652174
440,5,2014,25,12,127659,0.48
440,5,2013,23,13,114932,0.5652173913043478
440,4,2015,24,12,139047,0.5
440,4,2014,24,12,133079,0.5
440,4,2013,25,12,122288,0.48
440,3,2015,26,12,140865,0.46153846153846156
440,3,2014,26,11,126405,0.4230769230769231
440,3,2013,25,15,129861,0.6
440,2,2015,24,10,122603,0.4166666666666667
440,2,2014,24,10,114507,0.4166666666666667
440,2,2013,24,10,111439,0.4166666666666667
440,1,2015,25,15,134970,0.6
440,1,2014,25,10,125011,0.4
440,1,2013,26,10,122368,0.38461538461538464
440,12,2015,0,0,0,
440,12,2014,25,10,154835,0.4
440,12,2013,24,10,148832,0.4166666666666667
440,11,2015,0,0,0,
440,11,2014,24,15,133440,0.625
440,11,2013,25,10,125241,0.4
440,10,2015,0,0,0,
440,10,2014,26,13,134097,0.5
440,10,2013,26,10,127758,0.38461538461538464
440,9,2015,0,0,0,
440,9,2014,26,12,124724,0.46153846153846156
440,9,2013,25,10,111005,0.4
440,8,2015,0,0,0,
440,8,2014,26,11,120745,0.4230769230769231
440,8,2013,27,12,122671,0.4444444444444444
441,7,2015,27,13,173673,0.48148148148148145
441,7,2014,27,13,164333,0.48148148148148145
441,7,2013,27,13,160423,0.48148148148148145
441,6,2015,25,12,181837,0.48
441,6,2014,23,11,153595,0.4782608695652174
441,6,2013,25,10,140125,0.4
441,5,2015,23,11,169524,0.4782608695652174
441,5,2014,25,12,163231,0.48
441,5,2013,23,13,144012,0.5652173913043478
441,4,2015,24,12,177623,0.5
441,4,2014,24,12,161761,0.5
441,4,2013,25,12,139860,0.48
441,3,2015,26,12,176057,0.46153846153846156
441,3,2014,26,11,159862,0.4230769230769231
441,3,2013,25,15,156220,0.6
441,2,2015,24,10,154507,0.4166666666666667
441,2,2014,24,10,148440,0.4166666666666667
441,2,2013,24,10,134548,0.4166666666666667
441,1,2015,26,15,169829,0.5769230769230769
441,1,2014,26,10,150442,0.38461538461538464
441,1,2013,26,10,138164,0.38461538461538464
441,12,2015,0,0,0,
441,12,2014,25,10,191935,0.4
441,12,2013,24,10,174723,0.4166666666666667
441,11,2015,0,0,0,
441,11,2014,24,15,168327,0.625
441,11,2013,25,10,149977,0.4
441,10,2015,0,0,0,
441,10,2014,26,13,165685,0.5
441,10,2013,26,10,149271,0.38461538461538464
441,9,2015,0,0,0,
441,9,2014,26,12,160757,0.46153846153846156
441,9,2013,25,10,141102,0.4
441,8,2015,0,0,0,
441,8,2014,26,11,159406,0.4230769230769231
441,8,2013,27,12,150537,0.4444444444444444
442,7,2015,27,13,128403,0.48148148148148145
442,7,2014,27,13,118194,0.48148148148148145
442,7,2013,27,13,120968,0.48148148148148145
442,6,2015,25,12,116036,0.48
442,6,2014,23,11,103245,0.4782608695652174
442,6,2013,25,10,94929,0.4
442,5,2015,23,11,111226,0.4782608695652174
442,5,2014,25,12,110782,0.48
442,5,2013,23,13,98238,0.5652173913043478
442,4,2015,24,12,116820,0.5
442,4,2014,24,12,111072,0.5
442,4,2013,25,12,101808,0.48
442,3,2015,26,12,118491,0.46153846153846156
442,3,2014,26,11,106037,0.4230769230769231
442,3,2013,25,15,107686,0.6
442,2,2015,24,10,104326,0.4166666666666667
442,2,2014,24,10,99637,0.4166666666666667
442,2,2013,24,10,95572,0.4166666666666667
442,1,2015,25,15,120254,0.6
442,1,2014,25,10,103222,0.4
442,1,2013,26,10,98999,0.38461538461538464
442,12,2015,0,0,0,
442,12,2014,25,10,138769,0.4
442,12,2013,24,10,129672,0.4166666666666667
442,11,2015,0,0,0,
442,11,2014,24,15,117236,0.625
442,11,2013,25,10,108901,0.4
442,10,2015,0,0,0,
442,10,2014,26,13,113915,0.5
442,10,2013,26,10,104002,0.38461538461538464
442,9,2015,0,0,0,
442,9,2014,26,12,102509,0.46153846153846156
442,9,2013,25,10,91294,0.4
442,8,2015,0,0,0,
442,8,2014,26,11,108913,0.4230769230769231
442,8,2013,27,12,101431,0.4444444444444444
443,7,2015,27,13,142331,0.48148148148148145
443,7,2014,27,13,135585,0.48148148148148145
443,7,2013,27,13,137436,0.48148148148148145
443,6,2015,26,12,139474,0.46153846153846156
443,6,2014,24,11,125591,0.4583333333333333
443,6,2013,25,10,118057,0.4
443,5,2015,23,11,126467,0.4782608695652174
443,5,2014,25,12,127582,0.48
443,5,2013,24,13,125086,0.5416666666666666
443,4,2015,24,12,133707,0.5
443,4,2014,24,12,125327,0.5
443,4,2013,25,12,123771,0.48
443,3,2015,26,12,144457,0.46153846153846156
443,3,2014,26,11,128420,0.4230769230769231
443,3,2013,25,15,138749,0.6
443,2,2015,24,10,117850,0.4166666666666667
443,2,2014,24,10,118301,0.4166666666666667
443,2,2013,24,10,114977,0.4166666666666667
443,1,2015,26,15,136747,0.5769230769230769
443,1,2014,26,10,127279,0.38461538461538464
443,1,2013,26,10,122902,0.38461538461538464
443,12,2015,0,0,0,
443,12,2014,25,10,175755,0.4
443,12,2013,24,10,171324,0.4166666666666667
443,11,2015,0,0,0,
443,11,2014,24,15,144075,0.625
443,11,2013,25,10,135829,0.4
443,10,2015,0,0,0,
443,10,2014,25,13,131704,0.52
443,10,2013,25,10,123921,0.4
443,9,2015,0,0,0,
443,9,2014,26,12,130321,0.46153846153846156
443,9,2013,25,10,119038,0.4
443,8,2015,0,0,0,
443,8,2014,26,11,122377,0.4230769230769231
443,8,2013,27,12,131415,0.4444444444444444
444,7,2015,27,13,321808,0.48148148148148145
444,7,2014,27,13,324317,0.48148148148148145
444,7,2013,27,13,328494,0.48148148148148145
444,6,2015,26,12,291421,0.46153846153846156
444,6,2014,24,11,279333,0.4583333333333333
444,6,2013,22,10,245821,0.45454545454545453
444,5,2015,23,11,276564,0.4782608695652174
444,5,2014,25,12,315055,0.48
444,5,2013,24,13,293177,0.5416666666666666
444,4,2015,24,12,282321,0.5
444,4,2014,24,12,298233,0.5
444,4,2013,25,12,274886,0.48
444,3,2015,26,12,297616,0.46153846153846156
444,3,2014,26,11,281201,0.4230769230769231
444,3,2013,25,15,332401,0.6
444,2,2015,24,10,272984,0.4166666666666667
444,2,2014,24,10,276669,0.4166666666666667
444,2,2013,24,10,267041,0.4166666666666667
444,1,2015,26,15,302502,0.5769230769230769
444,1,2014,26,10,282386,0.38461538461538464
444,1,2013,26,10,279746,0.38461538461538464
444,12,2015,0,0,0,
444,12,2014,25,10,428429,0.4
444,12,2013,24,10,420536,0.4166666666666667
444,11,2015,0,0,0,
444,11,2014,24,15,334113,0.625
444,11,2013,25,10,343312,0.4
444,10,2015,0,0,0,
444,10,2014,25,13,299668,0.52
444,10,2013,25,10,291683,0.4
444,9,2015,0,0,0,
444,9,2014,26,12,293711,0.46153846153846156
444,9,2013,25,10,282286,0.4
444,8,2015,0,0,0,
444,8,2014,26,11,328129,0.4230769230769231
444,8,2013,27,12,324782,0.4444444444444444
445,7,2015,27,13,233834,0.48148148148148145
445,7,2014,27,13,235468,0.48148148148148145
445,7,2013,27,13,233155,0.48148148148148145
445,6,2015,25,12,229463,0.48
445,6,2014,23,11,193947,0.4782608695652174
445,6,2013,25,10,205138,0.4
445,5,2015,23,11,223376,0.4782608695652174
445,5,2014,25,12,222473,0.48
445,5,2013,23,13,204268,0.5652173913043478
445,4,2015,24,12,218883,0.5
445,4,2014,24,12,217074,0.5
445,4,2013,25,12,205836,0.48
445,3,2015,26,12,219695,0.46153846153846156
445,3,2014,25,11,210683,0.44
445,3,2013,25,15,218247,0.6
445,2,2015,23,10,181870,0.43478260869565216
445,2,2014,24,10,187300,0.4166666666666667
445,2,2013,23,10,168728,0.43478260869565216
445,1,2015,26,15,194489,0.5769230769230769
445,1,2014,26,10,192225,0.38461538461538464
445,1,2013,26,10,188036,0.38461538461538464
445,12,2015,0,0,0,
445,12,2014,25,10,258266,0.4
445,12,2013,24,10,271024,0.4166666666666667
445,11,2015,0,0,0,
445,11,2014,24,15,230781,0.625
445,11,2013,25,10,233683,0.4
445,10,2015,0,0,0,
445,10,2014,26,13,216136,0.5
445,10,2013,26,10,218449,0.38461538461538464
445,9,2015,0,0,0,
445,9,2014,26,12,210253,0.46153846153846156
445,9,2013,25,10,203008,0.4
445,8,2015,0,0,0,
445,8,2014,26,11,223423,0.4230769230769231
445,8,2013,27,12,224506,0.4444444444444444
446,7,2015,27,13,124458,0.48148148148148145
446,7,2014,27,13,130200,0.48148148148148145
446,7,2013,27,13,131942,0.48148148148148145
446,6,2015,25,12,122661,0.48
446,6,2014,23,11,119688,0.4782608695652174
446,6,2013,25,10,109033,0.4
446,5,2015,23,11,114178,0.4782608695652174
446,5,2014,25,12,123985,0.48
446,5,2013,23,13,116732,0.5652173913043478
446,4,2015,24,12,126371,0.5
446,4,2014,24,12,130177,0.5
446,4,2013,25,12,121891,0.48
446,3,2015,26,12,129447,0.46153846153846156
446,3,2014,26,11,127552,0.4230769230769231
446,3,2013,25,15,129009,0.6
446,2,2015,24,10,112025,0.4166666666666667
446,2,2014,24,10,121168,0.4166666666666667
446,2,2013,24,10,112420,0.4166666666666667
446,1,2015,26,15,124492,0.5769230769230769
446,1,2014,26,10,128542,0.38461538461538464
446,1,2013,26,10,119505,0.38461538461538464
446,12,2015,0,0,0,
446,12,2014,25,10,138808,0.4
446,12,2013,24,10,144796,0.4166666666666667
446,11,2015,0,0,0,
446,11,2014,24,15,130321,0.625
446,11,2013,25,10,119328,0.4
446,10,2015,0,0,0,
446,10,2014,26,13,125207,0.5
446,10,2013,26,10,117682,0.38461538461538464
446,9,2015,0,0,0,
446,9,2014,26,12,127148,0.46153846153846156
446,9,2013,25,10,113377,0.4
446,8,2015,0,0,0,
446,8,2014,26,11,122390,0.4230769230769231
446,8,2013,27,12,127624,0.4444444444444444
447,7,2015,27,13,145710,0.48148148148148145
447,7,2014,27,13,137469,0.48148148148148145
447,7,2013,27,13,135952,0.48148148148148145
447,6,2015,26,12,141666,0.46153846153846156
447,6,2014,24,11,132283,0.4583333333333333
447,6,2013,25,10,131769,0.4
447,5,2015,23,11,129669,0.4782608695652174
447,5,2014,25,12,131565,0.48
447,5,2013,24,13,128992,0.5416666666666666
447,4,2015,24,12,135309,0.5
447,4,2014,24,12,133704,0.5
447,4,2013,25,12,128771,0.48
447,3,2015,26,12,138212,0.46153846153846156
447,3,2014,26,11,129367,0.4230769230769231
447,3,2013,25,15,133578,0.6
447,2,2015,24,10,123867,0.4166666666666667
447,2,2014,24,10,124883,0.4166666666666667
447,2,2013,24,10,121862,0.4166666666666667
447,1,2015,26,15,143032,0.5769230769230769
447,1,2014,26,10,133727,0.38461538461538464
447,1,2013,26,10,129406,0.38461538461538464
447,12,2015,0,0,0,
447,12,2014,25,10,156191,0.4
447,12,2013,24,10,150210,0.4166666666666667
447,11,2015,0,0,0,
447,11,2014,25,15,141923,0.6
447,11,2013,26,10,139078,0.38461538461538464
447,10,2015,0,0,0,
447,10,2014,26,13,134230,0.5
447,10,2013,26,10,126123,0.38461538461538464
447,9,2015,0,0,0,
447,9,2014,26,12,133727,0.46153846153846156
447,9,2013,25,10,117761,0.4
447,8,2015,0,0,0,
447,8,2014,26,11,131555,0.4230769230769231
447,8,2013,27,12,139585,0.4444444444444444
448,7,2015,27,13,223602,0.48148148148148145
448,7,2014,27,13,217554,0.48148148148148145
448,7,2013,27,13,230941,0.48148148148148145
448,6,2015,25,12,224557,0.48
448,6,2014,23,11,207396,0.4782608695652174
448,6,2013,25,10,192508,0.4
448,5,2015,23,11,205467,0.4782608695652174
448,5,2014,25,12,206218,0.48
448,5,2013,23,13,200225,0.5652173913043478
448,4,2015,24,12,214495,0.5
448,4,2014,24,12,214597,0.5
448,4,2013,25,12,204168,0.48
448,3,2015,26,12,231664,0.46153846153846156
448,3,2014,26,11,207355,0.4230769230769231
448,3,2013,25,15,219756,0.6
448,2,2015,24,10,201203,0.4166666666666667
448,2,2014,24,10,196752,0.4166666666666667
448,2,2013,24,10,188259,0.4166666666666667
448,1,2015,26,15,225654,0.5769230769230769
448,1,2014,26,10,211523,0.38461538461538464
448,1,2013,26,10,205522,0.38461538461538464
448,12,2015,0,0,0,
448,12,2014,25,10,255368,0.4
448,12,2013,24,10,247020,0.4166666666666667
448,11,2015,0,0,0,
448,11,2014,24,15,229424,0.625
448,11,2013,25,10,211375,0.4
448,10,2015,0,0,0,
448,10,2014,26,13,214208,0.5
448,10,2013,26,10,205898,0.38461538461538464
448,9,2015,0,0,0,
448,9,2014,26,12,214850,0.46153846153846156
448,9,2013,25,10,193229,0.4
448,8,2015,0,0,0,
448,8,2014,26,11,202459,0.4230769230769231
448,8,2013,27,12,205840,0.4444444444444444
449,7,2015,27,13,282120,0.48148148148148145
449,7,2014,27,13,282413,0.48148148148148145
449,7,2013,27,13,304736,0.48148148148148145
449,6,2015,25,12,281721,0.48
449,6,2014,23,11,262583,0.4782608695652174
449,6,2013,25,10,269798,0.4
449,5,2015,23,11,252694,0.4782608695652174
449,5,2014,25,12,275397,0.48
449,5,2013,23,13,279760,0.5652173913043478
449,4,2015,24,12,270052,0.5
449,4,2014,24,12,277135,0.5
449,4,2013,25,12,284012,0.48
449,3,2015,26,12,284065,0.46153846153846156
449,3,2014,26,11,296784,0.4230769230769231
449,3,2013,25,15,325063,0.6
449,2,2015,24,10,239339,0.4166666666666667
449,2,2014,24,10,256450,0.4166666666666667
449,2,2013,24,10,262315,0.4166666666666667
449,1,2015,26,15,261658,0.5769230769230769
449,1,2014,26,10,275430,0.38461538461538464
449,1,2013,26,10,284514,0.38461538461538464
449,12,2015,0,0,0,
449,12,2014,25,10,361802,0.4
449,12,2013,24,10,356016,0.4166666666666667
449,11,2015,0,0,0,
449,11,2014,25,15,311964,0.6
449,11,2013,26,10,296926,0.38461538461538464
449,10,2015,0,0,0,
449,10,2014,26,13,271348,0.5
449,10,2013,26,10,272101,0.38461538461538464
449,9,2015,0,0,0,
449,9,2014,26,12,277779,0.46153846153846156
449,9,2013,25,10,270958,0.4
449,8,2015,0,0,0,
449,8,2014,26,11,268513,0.4230769230769231
449,8,2013,27,12,293730,0.4444444444444444
450,7,2015,27,13,259409,0.48148148148148145
450,7,2014,27,13,236434,0.48148148148148145
450,7,2013,27,13,246109,0.48148148148148145
450,6,2015,25,12,221139,0.48
450,6,2014,23,11,205671,0.4782608695652174
450,6,2013,25,10,200607,0.4
450,5,2015,23,11,218777,0.4782608695652174
450,5,2014,25,12,218083,0.48
450,5,2013,23,13,218463,0.5652173913043478
450,4,2015,24,12,214400,0.5
450,4,2014,24,12,207558,0.5
450,4,2013,25,12,214474,0.48
450,3,2015,26,12,219465,0.46153846153846156
450,3,2014,26,11,211582,0.4230769230769231
450,3,2013,25,15,239566,0.6
450,2,2015,24,10,201352,0.4166666666666667
450,2,2014,24,10,189940,0.4166666666666667
450,2,2013,24,10,196806,0.4166666666666667
450,1,2015,25,15,215224,0.6
450,1,2014,25,10,208176,0.4
450,1,2013,26,10,212514,0.38461538461538464
450,12,2015,0,0,0,
450,12,2014,25,10,276335,0.4
450,12,2013,24,10,266192,0.4166666666666667
450,11,2015,0,0,0,
450,11,2014,24,15,219421,0.625
450,11,2013,25,10,219761,0.4
450,10,2015,0,0,0,
450,10,2014,26,13,206377,0.5
450,10,2013,26,10,211338,0.38461538461538464
450,9,2015,0,0,0,
450,9,2014,26,12,205819,0.46153846153846156
450,9,2013,25,10,206645,0.4
450,8,2015,0,0,0,
450,8,2014,26,11,222279,0.4230769230769231
450,8,2013,27,12,240313,0.4444444444444444
451,7,2015,27,13,151922,0.48148148148148145
451,7,2014,27,13,144689,0.48148148148148145
451,7,2013,27,13,144047,0.48148148148148145
451,6,2015,25,12,152654,0.48
451,6,2014,23,11,134362,0.4782608695652174
451,6,2013,25,10,132112,0.4
451,5,2015,23,11,135224,0.4782608695652174
451,5,2014,25,12,136938,0.48
451,5,2013,23,13,126048,0.5652173913043478
451,4,2015,24,12,138533,0.5
451,4,2014,24,12,133544,0.5
451,4,2013,25,12,130030,0.48
451,3,2015,26,12,151635,0.46153846153846156
451,3,2014,26,11,140775,0.4230769230769231
451,3,2013,25,15,142802,0.6
451,2,2015,24,10,122254,0.4166666666666667
451,2,2014,24,10,122652,0.4166666666666667
451,2,2013,24,10,119432,0.4166666666666667
451,1,2015,26,15,138273,0.5769230769230769
451,1,2014,26,10,128968,0.38461538461538464
451,1,2013,26,10,125533,0.38461538461538464
451,12,2015,0,0,0,
451,12,2014,25,10,160454,0.4
451,12,2013,24,10,151079,0.4166666666666667
451,11,2015,0,0,0,
451,11,2014,25,15,141834,0.6
451,11,2013,26,10,134972,0.38461538461538464
451,10,2015,0,0,0,
451,10,2014,26,13,135746,0.5
451,10,2013,26,10,133234,0.38461538461538464
451,9,2015,0,0,0,
451,9,2014,26,12,137986,0.46153846153846156
451,9,2013,25,10,129507,0.4
451,8,2015,0,0,0,
451,8,2014,26,11,131970,0.4230769230769231
451,8,2013,27,12,138903,0.4444444444444444
452,7,2015,27,13,135217,0.48148148148148145
452,7,2014,27,13,138160,0.48148148148148145
452,7,2013,27,13,174232,0.48148148148148145
452,6,2015,26,12,122405,0.46153846153846156
452,6,2014,24,11,117887,0.4583333333333333
452,6,2013,25,10,138872,0.4
452,5,2015,23,11,107768,0.4782608695652174
452,5,2014,25,12,117506,0.48
452,5,2013,24,13,145651,0.5416666666666666
452,4,2015,24,12,117235,0.5
452,4,2014,24,12,122061,0.5
452,4,2013,25,12,139892,0.48
452,3,2015,26,12,119419,0.46153846153846156
452,3,2014,26,11,116046,0.4230769230769231
452,3,2013,25,15,155103,0.6
452,2,2015,24,10,104373,0.4166666666666667
452,2,2014,24,10,111515,0.4166666666666667
452,2,2013,24,10,134443,0.4166666666666667
452,1,2015,26,15,122262,0.5769230769230769
452,1,2014,26,10,117686,0.38461538461538464
452,1,2013,26,10,147110,0.38461538461538464
452,12,2015,0,0,0,
452,12,2014,25,10,154682,0.4
452,12,2013,24,10,153626,0.4166666666666667
452,11,2015,0,0,0,
452,11,2014,25,15,128219,0.6
452,11,2013,26,10,128029,0.38461538461538464
452,10,2015,0,0,0,
452,10,2014,26,13,119348,0.5
452,10,2013,26,10,115605,0.38461538461538464
452,9,2015,0,0,0,
452,9,2014,26,12,120804,0.46153846153846156
452,9,2013,25,10,105744,0.4
452,8,2015,0,0,0,
452,8,2014,26,11,139021,0.4230769230769231
452,8,2013,27,12,167555,0.4444444444444444
453,7,2015,31,13,347159,0.41935483870967744
453,7,2014,31,13,327055,0.41935483870967744
453,7,2013,31,13,370137,0.41935483870967744
453,6,2015,30,12,257146,0.4
453,6,2014,30,11,249590,0.36666666666666664
453,6,2013,30,10,236246,0.3333333333333333
453,5,2015,30,11,244488,0.36666666666666664
453,5,2014,30,12,226376,0.4
453,5,2013,30,13,239581,0.43333333333333335
453,4,2015,29,12,218551,0.41379310344827586
453,4,2014,29,12,228862,0.41379310344827586
453,4,2013,30,12,185375,0.4
453,3,2015,29,12,188416,0.41379310344827586
453,3,2014,30,11,167883,0.36666666666666664
453,3,2013,28,15,198793,0.5357142857142857
453,2,2015,24,10,145132,0.4166666666666667
453,2,2014,24,10,145229,0.4166666666666667
453,2,2013,24,10,139704,0.4166666666666667
453,1,2015,26,15,155535,0.5769230769230769
453,1,2014,26,10,149204,0.38461538461538464
453,1,2013,26,10,145891,0.38461538461538464
453,12,2015,0,0,0,
453,12,2014,27,10,213916,0.37037037037037035
453,12,2013,26,10,205311,0.38461538461538464
453,11,2015,0,0,0,
453,11,2014,26,15,184428,0.5769230769230769
453,11,2013,26,10,177546,0.38461538461538464
453,10,2015,0,0,0,
453,10,2014,31,13,219572,0.41935483870967744
453,10,2013,31,10,215856,0.3225806451612903
453,9,2015,0,0,0,
453,9,2014,30,12,236223,0.4
453,9,2013,30,10,218351,0.3333333333333333
453,8,2015,0,0,0,
453,8,2014,31,11,345083,0.3548387096774194
453,8,2013,31,12,314182,0.3870967741935484
454,7,2015,27,13,165596,0.48148148148148145
454,7,2014,27,13,154274,0.48148148148148145
454,7,2013,27,13,161386,0.48148148148148145
454,6,2015,26,12,155925,0.46153846153846156
454,6,2014,24,11,141151,0.4583333333333333
454,6,2013,25,10,133223,0.4
454,5,2015,23,11,133890,0.4782608695652174
454,5,2014,25,12,142364,0.48
454,5,2013,24,13,144856,0.5416666666666666
454,4,2015,24,12,148064,0.5
454,4,2014,24,12,141430,0.5
454,4,2013,25,12,141432,0.48
454,3,2015,26,12,148171,0.46153846153846156
454,3,2014,26,11,137952,0.4230769230769231
454,3,2013,25,15,152151,0.6
454,2,2015,24,10,129718,0.4166666666666667
454,2,2014,24,10,130225,0.4166666666666667
454,2,2013,24,10,131854,0.4166666666666667
454,1,2015,25,15,145284,0.6
454,1,2014,25,10,140928,0.4
454,1,2013,26,10,142272,0.38461538461538464
454,12,2015,0,0,0,
454,12,2014,25,10,186869,0.4
454,12,2013,24,10,182234,0.4166666666666667
454,11,2015,0,0,0,
454,11,2014,25,15,147059,0.6
454,11,2013,26,10,143241,0.38461538461538464
454,10,2015,0,0,0,
454,10,2014,25,13,139702,0.52
454,10,2013,25,10,134065,0.4
454,9,2015,0,0,0,
454,9,2014,26,12,144179,0.46153846153846156
454,9,2013,25,10,135501,0.4
454,8,2015,0,0,0,
454,8,2014,26,11,137639,0.4230769230769231
454,8,2013,27,12,146781,0.4444444444444444
455,7,2015,27,13,226869,0.48148148148148145
455,7,2014,27,13,208486,0.48148148148148145
455,7,2013,27,13,182313,0.48148148148148145
455,6,2015,25,12,201173,0.48
455,6,2014,23,11,178287,0.4782608695652174
455,6,2013,25,10,156235,0.4
455,5,2015,23,11,193851,0.4782608695652174
455,5,2014,25,12,188453,0.48
455,5,2013,23,13,149259,0.5652173913043478
455,4,2015,24,12,198974,0.5
455,4,2014,24,12,185351,0.5
455,4,2013,25,12,144894,0.48
455,3,2015,26,12,207896,0.46153846153846156
455,3,2014,26,11,178382,0.4230769230769231
455,3,2013,25,15,170580,0.6
455,2,2015,24,10,183630,0.4166666666666667
455,2,2014,24,10,166935,0.4166666666666667
455,2,2013,24,10,139633,0.4166666666666667
455,1,2015,25,15,196012,0.6
455,1,2014,25,10,166783,0.4
455,1,2013,26,10,138883,0.38461538461538464
455,12,2015,0,0,0,
