Store,Year,Promo,Sales,Quarter,Customers,Open,PromoFrequencyRatio,YearQuarter,prev1Quarter,prevQuarterChange
643,2014,36,607770,3,78336,79,0.4556962025316456,7,8493.0,-23458.0
643,2013,35,580311,3,76681,79,0.4430379746835443,3,3643.0,35420.0
643,2015,0,0,4,0,0,,12,-213528.0,163643.0
643,2014,38,676489,4,82984,76,0.5,8,68719.0,60226.0
643,2013,30,659837,4,83058,76,0.3947368421052632,4,79526.0,75883.0
644,2015,37,586788,1,56182,53,0.6981132075471698,9,586788.0,586788.0
644,2014,31,663902,1,75112,75,0.4133333333333333,5,-88167.0,-185299.0
644,2013,35,652931,1,75806,75,0.4666666666666667,1,0.0,0.0
644,2015,35,672469,2,71893,72,0.4861111111111111,10,85681.0,-501107.0
644,2014,35,668511,2,73897,72,0.4861111111111111,6,4609.0,92776.0
644,2013,35,641456,2,73499,73,0.4794520547945205,2,-11475.0,-11475.0
644,2015,13,243947,3,26613,27,0.4814814814814815,11,-428522.0,-514203.0
644,2014,0,0,3,0,0,,7,-668511.0,-673120.0
644,2013,35,654937,3,72745,70,0.5,3,13481.0,24956.0
644,2015,0,0,4,0,0,,12,-243947.0,184575.0
644,2014,0,0,4,0,0,,8,0.0,668511.0
644,2013,30,752069,4,83725,75,0.4,4,97132.0,83651.0
645,2015,37,775492,1,93090,75,0.4933333333333334,9,-52065.0,-109571.0
645,2014,31,763034,1,96124,75,0.4133333333333333,5,-71599.0,-86111.0
645,2013,35,847036,1,106576,75,0.4666666666666667,1,0.0,0.0
645,2015,35,813708,2,96764,72,0.4861111111111111,10,38216.0,90281.0
645,2014,35,786254,2,97945,72,0.4861111111111111,6,23220.0,94819.0
645,2013,35,804784,2,102003,73,0.4794520547945205,2,-42252.0,-42252.0
645,2015,13,294740,3,34471,27,0.4814814814814815,11,-518968.0,-557184.0
645,2014,36,770051,3,94825,79,0.4556962025316456,7,-16203.0,-39423.0
645,2013,35,820121,3,104843,79,0.4430379746835443,3,15337.0,57589.0
645,2015,0,0,4,0,0,,12,-294740.0,224228.0
645,2014,38,827557,4,100039,75,0.5066666666666667,8,57506.0,73709.0
645,2013,30,834633,4,104626,75,0.4,4,14512.0,-825.0
646,2015,37,372297,1,51504,75,0.4933333333333334,9,372297.0,372297.0
646,2014,31,365607,1,52445,75,0.4133333333333333,5,-44178.0,-73272.0
646,2013,35,351538,1,50468,75,0.4666666666666667,1,0.0,0.0
646,2015,35,382607,2,51688,72,0.4861111111111111,10,10310.0,-361987.0
646,2014,35,371155,2,51326,72,0.4861111111111111,6,5548.0,49726.0
646,2013,35,353388,2,50835,73,0.4794520547945205,2,1850.0,1850.0
646,2015,13,139058,3,18976,27,0.4814814814814815,11,-243549.0,-253859.0
646,2014,0,0,3,0,0,,7,-371155.0,-376703.0
646,2013,35,380691,3,53938,78,0.4487179487179487,3,27303.0,25453.0
646,2015,0,0,4,0,0,,12,-139058.0,104491.0
646,2014,0,0,4,0,0,,8,0.0,371155.0
646,2013,30,409785,4,58206,75,0.4,4,29094.0,1791.0
647,2015,37,429812,1,50617,76,0.4868421052631579,9,-50826.0,-81107.0
647,2014,31,410126,1,49978,76,0.4078947368421053,5,-40034.0,-39479.0
647,2013,35,410743,1,49528,75,0.4666666666666667,1,0.0,0.0
647,2015,35,443344,2,50633,73,0.4794520547945205,10,13532.0,64358.0
647,2014,35,428961,2,50233,73,0.4794520547945205,6,18835.0,58869.0
647,2013,35,408655,2,49066,74,0.472972972972973,2,-2088.0,-2088.0
647,2015,13,163756,3,17932,27,0.4814814814814815,11,-279588.0,-293120.0
647,2014,36,450357,3,52353,79,0.4556962025316456,7,21396.0,2561.0
647,2013,35,450715,3,53481,79,0.4430379746835443,3,42060.0,44148.0
647,2015,0,0,4,0,0,,12,-163756.0,115832.0
647,2014,38,480638,4,54283,76,0.5,8,30281.0,8885.0
647,2013,30,450160,4,53049,76,0.3947368421052632,4,-555.0,-42615.0
648,2015,37,486846,1,43200,76,0.4868421052631579,9,-54431.0,-83913.0
648,2014,31,472539,1,45157,76,0.4078947368421053,5,-43131.0,-66432.0
648,2013,35,468025,1,44749,75,0.4666666666666667,1,0.0,0.0
648,2015,35,496337,2,42397,73,0.4794520547945205,10,9491.0,63922.0
648,2014,35,511631,2,47924,73,0.4794520547945205,6,39092.0,82223.0
648,2013,35,482323,2,46172,74,0.472972972972973,2,14298.0,14298.0
648,2015,13,175201,3,14826,27,0.4814814814814815,11,-321136.0,-330627.0
648,2014,36,511795,3,48313,79,0.4556962025316456,7,164.0,-38928.0
648,2013,35,492369,3,47804,79,0.4430379746835443,3,10046.0,-4252.0
648,2015,0,0,4,0,0,,12,-175201.0,145935.0
648,2014,38,541277,4,49444,76,0.5,8,29482.0,29318.0
648,2013,30,515670,4,48114,76,0.3947368421052632,4,23301.0,13255.0
649,2015,37,269831,1,27423,75,0.4933333333333334,9,-43105.0,-77475.0
649,2014,31,264758,1,28755,75,0.4133333333333333,5,-39581.0,-69167.0
649,2013,35,262766,1,28596,75,0.4666666666666667,1,0.0,0.0
649,2015,35,282299,2,27942,73,0.4794520547945205,10,12468.0,55573.0
649,2014,35,273605,2,29056,73,0.4794520547945205,6,8847.0,48428.0
649,2013,35,252308,2,28397,74,0.472972972972973,2,-10458.0,-10458.0
649,2015,13,97197,3,9813,27,0.4814814814814815,11,-185102.0,-197570.0
649,2014,36,278566,3,29749,79,0.4556962025316456,7,4961.0,-3886.0
649,2013,35,274753,3,30202,79,0.4430379746835443,3,22445.0,32903.0
649,2015,0,0,4,0,0,,12,-97197.0,87905.0
649,2014,38,312936,4,30768,75,0.5066666666666667,8,34370.0,29409.0
649,2013,30,304339,4,30908,75,0.4,4,29586.0,7141.0
650,2015,37,478499,1,47847,75,0.4933333333333334,9,478499.0,478499.0
650,2014,31,456522,1,48256,75,0.4133333333333333,5,-46662.0,-62671.0
650,2013,35,462547,1,48801,75,0.4666666666666667,1,0.0,0.0
650,2015,35,470989,2,46596,72,0.4861111111111111,10,-7510.0,-486009.0
650,2014,35,477331,2,49428,72,0.4861111111111111,6,20809.0,67471.0
650,2013,35,466588,2,49910,73,0.4794520547945205,2,4041.0,4041.0
650,2015,13,172372,3,17190,27,0.4814814814814815,11,-298617.0,-291107.0
650,2014,0,0,3,0,0,,7,-477331.0,-498140.0
650,2013,35,487175,3,51806,78,0.4487179487179487,3,20587.0,16546.0
650,2015,0,0,4,0,0,,12,-172372.0,126245.0
650,2014,0,0,4,0,0,,8,0.0,477331.0
650,2013,30,503184,4,53065,75,0.4,4,16009.0,-4578.0
651,2015,37,582879,1,71234,76,0.4868421052631579,9,-39546.0,-98926.0
651,2014,31,554561,1,70087,76,0.4078947368421053,5,-46892.0,-75340.0
651,2013,35,555194,1,71255,75,0.4666666666666667,1,0.0,0.0
651,2015,35,578045,2,69055,72,0.4861111111111111,10,-4834.0,34712.0
651,2014,35,557770,2,69385,72,0.4861111111111111,6,3209.0,50101.0
651,2013,35,551856,2,70704,73,0.4794520547945205,2,-3338.0,-3338.0
651,2015,13,192526,3,22906,27,0.4814814814814815,11,-385519.0,-380685.0
651,2014,36,563045,3,69530,79,0.4556962025316456,7,5275.0,2066.0
651,2013,35,573005,3,73206,79,0.4430379746835443,3,21149.0,24487.0
651,2015,0,0,4,0,0,,12,-192526.0,192993.0
651,2014,38,622425,4,75980,75,0.5066666666666667,8,59380.0,54105.0
651,2013,30,601453,4,75477,75,0.4,4,28448.0,7299.0
652,2015,37,507159,1,51408,76,0.4868421052631579,9,-56339.0,-106583.0
652,2014,31,465815,1,48902,76,0.4078947368421053,5,-60906.0,-93114.0
652,2013,35,466638,1,49352,75,0.4666666666666667,1,0.0,0.0
652,2015,35,517957,2,52400,73,0.4794520547945205,10,10798.0,67137.0
652,2014,35,489585,2,50484,73,0.4794520547945205,6,23770.0,84676.0
652,2013,35,456196,2,48708,74,0.472972972972973,2,-10442.0,-10442.0
652,2015,13,189293,3,18494,27,0.4814814814814815,11,-328664.0,-339462.0
652,2014,36,513254,3,53174,79,0.4556962025316456,7,23669.0,-101.0
652,2013,35,494513,3,52656,79,0.4430379746835443,3,38317.0,48759.0
652,2015,0,0,4,0,0,,12,-189293.0,139371.0
652,2014,38,563498,4,54062,75,0.5066666666666667,8,50244.0,26575.0
652,2013,30,526721,4,52914,75,0.4,4,32208.0,-6109.0
653,2015,37,446205,1,37046,76,0.4868421052631579,9,-42720.0,-93015.0
653,2014,31,435960,1,37367,76,0.4078947368421053,5,-45157.0,-81515.0
653,2013,35,423736,1,36977,75,0.4666666666666667,1,0.0,0.0
653,2015,35,437363,2,36069,72,0.4861111111111111,10,-8842.0,33878.0
653,2014,35,442140,2,36799,72,0.4861111111111111,6,6180.0,51337.0
653,2013,35,411733,2,35892,73,0.4794520547945205,2,-12003.0,-12003.0
653,2015,13,157610,3,12391,27,0.4814814814814815,11,-279753.0,-270911.0
653,2014,36,438630,3,37376,79,0.4556962025316456,7,-3510.0,-9690.0
653,2013,35,444759,3,38296,79,0.4430379746835443,3,33026.0,45029.0
653,2015,0,0,4,0,0,,12,-157610.0,122143.0
653,2014,38,488925,4,40729,75,0.5066666666666667,8,50295.0,53805.0
653,2013,30,481117,4,40698,75,0.4,4,36358.0,3332.0
654,2015,37,503860,1,52019,76,0.4868421052631579,9,-36213.0,-79533.0
654,2014,31,469258,1,51504,76,0.4078947368421053,5,-33259.0,-56671.0
654,2013,35,447665,1,50179,75,0.4666666666666667,1,0.0,0.0
654,2015,35,502163,2,50345,73,0.4794520547945205,10,-1697.0,34516.0
654,2014,35,484245,2,50824,73,0.4794520547945205,6,14987.0,48246.0
654,2013,35,442310,2,49062,74,0.472972972972973,2,-5355.0,-5355.0
654,2015,13,182670,3,17721,27,0.4814814814814815,11,-319493.0,-317796.0
654,2014,36,496753,3,52015,79,0.4556962025316456,7,12508.0,-2479.0
654,2013,35,479105,3,52361,79,0.4430379746835443,3,36795.0,42150.0
654,2015,0,0,4,0,0,,12,-182670.0,136823.0
654,2014,38,540073,4,54105,74,0.5135135135135135,8,43320.0,30812.0
654,2013,30,502517,4,53528,74,0.40540540540540543,4,23412.0,-13383.0
655,2015,37,645676,1,53873,76,0.4868421052631579,9,-34096.0,-12620.0
655,2014,31,585016,1,50705,76,0.4078947368421053,5,-10649.0,-76139.0
655,2013,35,479421,1,44141,75,0.4666666666666667,1,0.0,0.0
655,2015,35,667280,2,54234,72,0.4861111111111111,10,21604.0,55700.0
655,2014,35,663622,2,56203,72,0.4861111111111111,6,78606.0,89255.0
655,2013,35,479304,2,43155,73,0.4794520547945205,2,-117.0,-117.0
655,2015,13,229524,3,18382,27,0.4814814814814815,11,-437756.0,-459360.0
655,2014,36,701248,3,60433,79,0.4556962025316456,7,37626.0,-40980.0
655,2013,35,530175,3,46974,79,0.4430379746835443,3,50871.0,50988.0
655,2015,0,0,4,0,0,,12,-229524.0,208232.0
655,2014,38,679772,4,56496,75,0.5066666666666667,8,-21476.0,-59102.0
655,2013,30,595665,4,50925,75,0.4,4,65490.0,14619.0
656,2015,37,249484,1,29133,76,0.4868421052631579,9,-12375.0,-13427.0
656,2014,31,238147,1,28372,76,0.4078947368421053,5,-1135.0,2102.0
656,2013,35,227796,1,27210,75,0.4666666666666667,1,0.0,0.0
656,2015,35,249624,2,28956,72,0.4861111111111111,10,140.0,12515.0
656,2014,35,245309,2,28708,72,0.4861111111111111,6,7162.0,8297.0
656,2013,35,232475,2,27793,73,0.4794520547945205,2,4679.0,4679.0
656,2015,13,87193,3,10164,27,0.4814814814814815,11,-162431.0,-162571.0
656,2014,36,260807,3,29398,79,0.4556962025316456,7,15498.0,8336.0
656,2013,35,242519,3,27831,79,0.4430379746835443,3,10044.0,5365.0
656,2015,0,0,4,0,0,,12,-87193.0,75238.0
656,2014,38,261859,4,30423,76,0.5,8,1052.0,-14446.0
656,2013,30,239282,4,28141,76,0.3947368421052632,4,-3237.0,-13281.0
657,2015,37,481279,1,58057,75,0.4933333333333334,9,-38448.0,-73066.0
657,2014,31,445646,1,57799,75,0.4133333333333333,5,10927.0,-14702.0
657,2013,35,415922,1,56666,74,0.472972972972973,1,0.0,0.0
657,2015,35,486356,2,59133,72,0.4861111111111111,10,5077.0,43525.0
657,2014,35,472167,2,57666,72,0.4861111111111111,6,26521.0,15594.0
657,2013,35,400376,2,53431,73,0.4794520547945205,2,-15546.0,-15546.0
657,2015,13,148068,3,17378,27,0.4814814814814815,11,-338288.0,-343365.0
657,2014,36,485109,3,59278,79,0.4556962025316456,7,12942.0,-13579.0
657,2013,35,409090,3,55220,79,0.4430379746835443,3,8714.0,24260.0
657,2015,0,0,4,0,0,,12,-148068.0,190220.0
657,2014,38,519727,4,61886,75,0.5066666666666667,8,34618.0,21676.0
657,2013,30,434719,4,58022,75,0.4,4,25629.0,16915.0
658,2015,37,421488,1,41685,76,0.4868421052631579,9,-62145.0,-85623.0
658,2014,31,438982,1,44131,76,0.4078947368421053,5,-74131.0,-110113.0
658,2013,35,462687,1,45717,75,0.4666666666666667,1,0.0,0.0
658,2015,35,426262,2,41795,72,0.4861111111111111,10,4774.0,66919.0
658,2014,35,442116,2,44109,72,0.4861111111111111,6,3134.0,77265.0
658,2013,35,438303,2,44655,73,0.4794520547945205,2,-24384.0,-24384.0
658,2015,13,155959,3,14869,27,0.4814814814814815,11,-270303.0,-275077.0
658,2014,36,460155,3,46165,79,0.4556962025316456,7,18039.0,14905.0
658,2013,35,477131,3,48183,79,0.4430379746835443,3,38828.0,63212.0
658,2015,0,0,4,0,0,,12,-155959.0,114344.0
658,2014,38,483633,4,46319,75,0.5066666666666667,8,23478.0,5439.0
658,2013,30,513113,4,48702,75,0.4,4,35982.0,-2846.0
659,2015,37,406450,1,48287,76,0.4868421052631579,9,-73250.0,-148247.0
659,2014,31,409929,1,49869,76,0.4078947368421053,5,-65237.0,-119083.0
659,2013,35,423307,1,50583,75,0.4666666666666667,1,0.0,0.0
659,2015,35,406126,2,49195,72,0.4861111111111111,10,-324.0,72926.0
659,2014,35,418487,2,51592,72,0.4861111111111111,6,8558.0,73795.0
659,2013,35,416338,2,52257,73,0.4794520547945205,2,-6969.0,-6969.0
659,2015,13,146412,3,17676,27,0.4814814814814815,11,-259714.0,-259390.0
659,2014,36,404703,3,49069,79,0.4556962025316456,7,-13784.0,-22342.0
659,2013,35,421320,3,50831,79,0.4430379746835443,3,4982.0,11951.0
659,2015,0,0,4,0,0,,12,-146412.0,113302.0
659,2014,38,479700,4,57811,76,0.5,8,74997.0,88781.0
659,2013,30,475166,4,57871,76,0.3947368421052632,4,53846.0,48864.0
660,2015,37,365954,1,37890,75,0.4933333333333334,9,365954.0,365954.0
660,2014,31,324788,1,36810,75,0.4133333333333333,5,-30757.0,-41706.0
660,2013,35,319691,1,34501,75,0.4666666666666667,1,0.0,0.0
660,2015,35,363754,2,37136,72,0.4861111111111111,10,-2200.0,-368154.0
660,2014,35,332348,2,36693,72,0.4861111111111111,6,7560.0,38317.0
660,2013,35,317803,2,35408,73,0.4794520547945205,2,-1888.0,-1888.0
660,2015,13,147046,3,15086,27,0.4814814814814815,11,-216708.0,-214508.0
660,2014,0,0,3,0,0,,7,-332348.0,-339908.0
660,2013,35,344596,3,37747,78,0.4487179487179487,3,26793.0,28681.0
660,2015,0,0,4,0,0,,12,-147046.0,69662.0
660,2014,0,0,4,0,0,,8,0.0,332348.0
660,2013,30,355545,4,38155,75,0.4,4,10949.0,-15844.0
661,2015,37,541260,1,44547,76,0.4868421052631579,9,-36822.0,-63220.0
661,2014,31,478291,1,39270,67,0.4626865671641791,5,-70737.0,-100399.0
661,2013,35,495155,1,41714,75,0.4666666666666667,1,0.0,0.0
661,2015,35,543102,2,44095,72,0.4861111111111111,10,1842.0,38664.0
661,2014,35,539693,2,43474,69,0.5072463768115942,6,61402.0,132139.0
661,2013,35,511934,2,43426,73,0.4794520547945205,2,16779.0,16779.0
661,2015,13,196308,3,15488,27,0.4814814814814815,11,-346794.0,-348636.0
661,2014,36,551684,3,45175,79,0.4556962025316456,7,11991.0,-49411.0
661,2013,35,519366,3,44117,79,0.4430379746835443,3,7432.0,-9347.0
661,2015,0,0,4,0,0,,12,-196308.0,150486.0
661,2014,38,578082,4,46426,76,0.5,8,26398.0,14407.0
661,2013,30,549028,4,45277,76,0.3947368421052632,4,29662.0,22230.0
662,2015,37,631595,1,57358,76,0.4868421052631579,9,-62517.0,-144089.0
662,2014,31,615434,1,56462,76,0.4078947368421053,5,-67575.0,-82351.0
662,2013,35,616518,1,57267,75,0.4666666666666667,1,0.0,0.0
662,2015,35,651736,2,58101,73,0.4794520547945205,10,20141.0,82658.0
662,2014,35,599136,2,54434,73,0.4794520547945205,6,-16298.0,51277.0
662,2013,35,634987,2,59017,74,0.472972972972973,2,18469.0,18469.0
662,2015,13,209287,3,19291,27,0.4814814814814815,11,-442449.0,-462590.0
662,2014,36,612540,3,57005,79,0.4556962025316456,7,13404.0,29702.0
662,2013,35,668233,3,61916,79,0.4430379746835443,3,33246.0,14777.0
662,2015,0,0,4,0,0,,12,-209287.0,233162.0
662,2014,38,694112,4,62249,76,0.5,8,81572.0,68168.0
662,2013,30,683009,4,61635,76,0.3947368421052632,4,14776.0,-18470.0
663,2015,37,419038,1,54822,75,0.4933333333333334,9,-13900.0,-38790.0
663,2014,31,354808,1,49829,75,0.4133333333333333,5,-31978.0,-208164.0
663,2013,35,190327,1,29453,75,0.4666666666666667,1,0.0,0.0
663,2015,35,446700,2,56986,72,0.4861111111111111,10,27662.0,41562.0
663,2014,35,391725,2,53350,72,0.4861111111111111,6,36917.0,68895.0
663,2013,35,212968,2,32894,73,0.4794520547945205,2,22641.0,22641.0
663,2015,13,169235,3,21893,27,0.4814814814814815,11,-277465.0,-305127.0
663,2014,36,408048,3,56916,79,0.4556962025316456,7,16323.0,-20594.0
663,2013,35,210600,3,30025,59,0.5932203389830508,3,-2368.0,-25009.0
663,2015,0,0,4,0,0,,12,-169235.0,108230.0
663,2014,38,432938,4,57341,75,0.5066666666666667,8,24890.0,8567.0
663,2013,30,386786,4,50756,75,0.4,4,176186.0,178554.0
664,2015,37,392059,1,46887,75,0.4933333333333334,9,-31049.0,-86943.0
664,2014,31,358956,1,44930,75,0.4133333333333333,5,-38012.0,-76274.0
664,2013,35,333211,1,42567,75,0.4666666666666667,1,0.0,0.0
664,2015,35,395235,2,46387,73,0.4794520547945205,10,3176.0,34225.0
664,2014,35,374136,2,45355,73,0.4794520547945205,6,15180.0,53192.0
664,2013,35,316261,2,41233,74,0.472972972972973,2,-16950.0,-16950.0
664,2015,13,142304,3,16669,27,0.4814814814814815,11,-252931.0,-256107.0
664,2014,36,367214,3,45490,79,0.4556962025316456,7,-6922.0,-22102.0
664,2013,35,358706,3,44748,79,0.4430379746835443,3,42445.0,59395.0
664,2015,0,0,4,0,0,,12,-142304.0,110627.0
664,2014,38,423108,4,48673,75,0.5066666666666667,8,55894.0,62816.0
664,2013,30,396968,4,46940,75,0.4,4,38262.0,-4183.0
665,2015,37,601307,1,89479,76,0.4868421052631579,9,-42624.0,-75652.0
665,2014,31,604791,1,93476,76,0.4078947368421053,5,-65807.0,-73839.0
665,2013,35,601211,1,92220,75,0.4666666666666667,1,0.0,0.0
665,2015,35,599883,2,90119,72,0.4861111111111111,10,-1424.0,41200.0
665,2014,35,609988,2,94811,72,0.4861111111111111,6,5197.0,71004.0
665,2013,35,541781,2,86738,67,0.5223880597014925,2,-59430.0,-59430.0
665,2015,13,213662,3,33764,27,0.4814814814814815,11,-386221.0,-384797.0
665,2014,36,610903,3,95823,79,0.4556962025316456,7,915.0,-4282.0
665,2013,35,662566,3,102396,79,0.4430379746835443,3,120785.0,180215.0
665,2015,0,0,4,0,0,,12,-213662.0,172559.0
665,2014,38,643931,4,96308,76,0.5,8,33028.0,32113.0
665,2013,30,670598,4,100738,76,0.3947368421052632,4,8032.0,-112753.0
666,2015,37,535679,1,51233,75,0.4933333333333334,9,-33827.0,-66555.0
666,2014,31,511003,1,48127,75,0.4133333333333333,5,-30264.0,-50688.0
666,2013,35,486597,1,46084,75,0.4666666666666667,1,0.0,0.0
666,2015,35,544931,2,50139,72,0.4861111111111111,10,9252.0,43079.0
666,2014,35,524701,2,48771,72,0.4861111111111111,6,13698.0,43962.0
666,2013,35,477126,2,44925,73,0.4794520547945205,2,-9471.0,-9471.0
666,2015,13,203475,3,18410,27,0.4814814814814815,11,-341456.0,-350708.0
666,2014,36,536778,3,50588,79,0.4556962025316456,7,12077.0,-1621.0
666,2013,35,520843,3,48274,79,0.4430379746835443,3,43717.0,53188.0
666,2015,0,0,4,0,0,,12,-203475.0,137981.0
666,2014,38,569506,4,53013,75,0.5066666666666667,8,32728.0,20651.0
666,2013,30,541267,4,49245,75,0.4,4,20424.0,-23293.0
667,2015,37,664354,1,59603,76,0.4868421052631579,9,-50549.0,-102187.0
667,2014,31,660261,1,59891,76,0.4078947368421053,5,-34984.0,-53452.0
667,2013,35,622864,1,56663,75,0.4666666666666667,1,0.0,0.0
667,2015,35,645369,2,57326,72,0.4861111111111111,10,-18985.0,31564.0
667,2014,35,674119,2,60463,73,0.4794520547945205,6,13858.0,48842.0
667,2013,35,624353,2,57654,74,0.472972972972973,2,1489.0,1489.0
667,2015,13,238321,3,20722,27,0.4814814814814815,11,-407048.0,-388063.0
667,2014,36,663265,3,60459,79,0.4556962025316456,7,-10854.0,-24712.0
667,2013,35,676777,3,63053,79,0.4430379746835443,3,52424.0,50935.0
667,2015,0,0,4,0,0,,12,-238321.0,168727.0
667,2014,38,714903,4,63057,76,0.5,8,51638.0,62492.0
667,2013,30,695245,4,62287,76,0.3947368421052632,4,18468.0,-33956.0
668,2015,37,689677,1,87061,76,0.4868421052631579,9,-48436.0,-121304.0
668,2014,31,655718,1,87158,76,0.4078947368421053,5,-54760.0,-108049.0
668,2013,35,654496,1,87756,75,0.4666666666666667,1,0.0,0.0
668,2015,35,690143,2,85040,73,0.4794520547945205,10,466.0,48902.0
668,2014,35,666536,2,86578,73,0.4794520547945205,6,10818.0,65578.0
668,2013,35,638986,2,85192,74,0.472972972972973,2,-15510.0,-15510.0
668,2015,13,243048,3,29781,27,0.4814814814814815,11,-447095.0,-447561.0
668,2014,36,665245,3,87097,79,0.4556962025316456,7,-1291.0,-12109.0
668,2013,35,657189,3,87184,79,0.4430379746835443,3,18203.0,33713.0
668,2015,0,0,4,0,0,,12,-243048.0,204047.0
668,2014,38,738113,4,92706,76,0.5,8,72868.0,74159.0
668,2013,30,710478,4,91323,76,0.3947368421052632,4,53289.0,35086.0
669,2015,37,334243,1,28059,75,0.4933333333333334,9,334243.0,334243.0
669,2014,31,311876,1,27154,75,0.4133333333333333,5,-45689.0,-54048.0
669,2013,35,298432,1,27409,75,0.4666666666666667,1,0.0,0.0
669,2015,35,366653,2,30660,72,0.4861111111111111,10,32410.0,-301833.0
669,2014,35,344825,2,29920,72,0.4861111111111111,6,32949.0,78638.0
669,2013,35,307733,2,28509,73,0.4794520547945205,2,9301.0,9301.0
669,2015,13,137321,3,11741,27,0.4814814814814815,11,-229332.0,-261742.0
669,2014,0,0,3,0,0,,7,-344825.0,-377774.0
669,2013,35,349206,3,31075,78,0.4487179487179487,3,41473.0,32172.0
669,2015,0,0,4,0,0,,12,-137321.0,92011.0
669,2014,0,0,4,0,0,,8,0.0,344825.0
669,2013,30,357565,4,30492,75,0.4,4,8359.0,-33114.0
670,2015,37,491513,1,51517,75,0.4933333333333334,9,491513.0,491513.0
670,2014,31,475794,1,51073,75,0.4133333333333333,5,-46471.0,-66199.0
670,2013,35,464795,1,50301,75,0.4666666666666667,1,0.0,0.0
670,2015,35,496458,2,51968,72,0.4861111111111111,10,4945.0,-486568.0
670,2014,35,487356,2,51713,72,0.4861111111111111,6,11562.0,58033.0
670,2013,35,467302,2,51173,73,0.4794520547945205,2,2507.0,2507.0
670,2015,13,184338,3,19019,27,0.4814814814814815,11,-312120.0,-317065.0
670,2014,0,0,3,0,0,,7,-487356.0,-498918.0
670,2013,35,502537,3,53286,77,0.4545454545454545,3,35235.0,32728.0
670,2015,0,0,4,0,0,,12,-184338.0,127782.0
670,2014,0,0,4,0,0,,8,0.0,487356.0
670,2013,30,522265,4,55020,75,0.4,4,19728.0,-15507.0
671,2015,37,505118,1,47693,75,0.4933333333333334,9,505118.0,505118.0
671,2014,31,413572,1,42877,75,0.4133333333333333,5,-28385.0,-51417.0
671,2013,35,404526,1,42092,75,0.4666666666666667,1,0.0,0.0
671,2015,35,500183,2,46665,72,0.4861111111111111,10,-4935.0,-510053.0
671,2014,35,426468,2,43234,72,0.4861111111111111,6,12896.0,41281.0
671,2013,35,389931,2,40755,73,0.4794520547945205,2,-14595.0,-14595.0
671,2015,13,191201,3,18017,27,0.4814814814814815,11,-308982.0,-304047.0
671,2014,0,0,3,0,0,,7,-426468.0,-439364.0
671,2013,35,418925,3,43613,78,0.4487179487179487,3,28994.0,43589.0
671,2015,0,0,4,0,0,,12,-191201.0,117781.0
671,2014,0,0,4,0,0,,8,0.0,426468.0
671,2013,30,441957,4,44433,75,0.4,4,23032.0,-5962.0
